Number of pairs: 3337
high_sea	territorial_waters
invulnerable	vulnerable
ashamedly	unashamedly
dematerialise	materialise
adnate	connate
disembarrassment	embarrassment
heedfulness	heedlessness
beautify	uglify
injustice	justice
closed	open
progress	regress
destructibility	indestructibility
email	snail_mail
retentive	unretentive
smilingly	unsmilingly
comparable	incomparable
avow	disavow
masochistic	sadistic
ability	inability
mown	unmown
importance	unimportance
joy	sorrow
make_peace	war
regretful	unregretful
good_health	ill_health
efficiency	inefficiency
complicate	simplify
asyndetic	syndetic
disproportionately	proportionately
comparably	incomparably
capableness	incapableness
diligent	negligent
eucaryotic	procaryotic
equal	unequal
lipless	lipped
admit	reject
publicized	suppressed
passing	running
highland	lowland
female_parent	male_parent
glorious	inglorious
roughen	smooth
adjusted	maladjusted
acceptive	rejective
disenfranchised	enfranchised
invasive	noninvasive
unventilated	ventilated
harmonic	nonharmonic
imperfection	perfection
invisible	visible
devoice	voice
biodegradable_pollution	nonbiodegradable_pollution
nonspherical	spherical
profitableness	unprofitableness
crystalline	noncrystalline
neighborliness	unneighborliness
convertible	inconvertible
neap_tide	springtide
propitiously	unpropitiously
powered	unpowered
addition	subtraction
decent	indecent
steadiness	unsteadiness
by_hand	by_machine
seasoned	unseasoned
contralateral	ipsilateral
bottlefeed	breastfeed
asymmetrically	symmetrically
controlled	uncontrolled
bedded	bedless
painted	unpainted
pleasure_principle	reality_principle
coherence	incoherence
finished	unfinished
hateful	lovable
cautiously	incautiously
devitalize	vitalize
Anglican	Nonconformist
cacophonous	euphonious
agonist	antagonist
asexual	sexual
align	skew
appearance	disappearance
smokeless	smoky
pretentious	unpretentious
harden	soften
animateness	inanimateness
broad-mindedly	narrow-mindedly
rigged	unrigged
hypertension	hypotension
advisable	inadvisable
deductible	nondeductible
offending	unoffending
insensitively	sensitively
antonymous	synonymous
non-proliferation	proliferation
insanely	sanely
immoderately	moderately
lowborn	noble
optimistic	pessimistic
dicotyledonous	monocotyledonous
imprudently	prudently
bloodless	bloody
overspend	underspend
conserve	waste
impervious	pervious
ostentatious	unostentatious
counterfactuality	factuality
generic	varietal
concealing	revealing
camphorated	uncamphorated
connectedness	disconnectedness
member	nonmember
be_born	die
merciful	merciless
soundness	unsoundness
unveil	veil
finite	infinite
tapped	untapped
privileged	underprivileged
frivolous	serious
difficult	easy
injured	uninjured
tactful	tactless
cubic	planar
absorb	emit
endogamy	exogamy
diplomatically	undiplomatically
multidimensional_language	one-dimensional_language
move_in	move_out
frequently	infrequently
disorderliness	orderliness
at_least	at_most
pleasantly	unpleasantly
off	on
center	left
denazify	nazify
extramural	intramural
banded	unbanded
conclusiveness	inconclusiveness
insurmountable	surmountable
mitigated	unmitigated
explicable	inexplicable
diversify	specialise
inwardness	outwardness
aplacental	placental
stressed	unstressed
arming	disarming
de-escalate	escalate
attractively	unattractively
less	more
insurability	uninsurability
accurate	inaccurate
high-rise	low-rise
domestic	undomestic
necessitate	obviate
nonsingular_matrix	singular_matrix
interdepartmental	intradepartmental
generic_wine	varietal_wine
centralizing	decentralizing
coordination	incoordination
happiness	unhappiness
begin	end
generous	ungenerous
kindness	unkindness
clergyman	layman
anticatalyst	catalyst
add	subtract
attractive	repulsive
exempt	nonexempt
achlamydeous	chlamydeous
acaudate	caudate
smart	stupid
impassable	passable
sonic	supersonic
ample	meager
posteriority	priority
punctual	unpunctual
irresponsibleness	responsibleness
criminalize	decriminalize
monovalent	polyvalent
corporeality	incorporeality
burden	unburden
amply	meagerly
disservice	service
cauline	radical
audibly	inaudibly
necessary	unnecessary
like	unlike
lost	won
depersonalise	personalise
qualitative	quantitative
loser	winner
sized	unsized
have	miss
lose	win
divest	invest
nominative	oblique
audible	inaudible
accessible	inaccessible
opacity	transparency
applicability	inapplicability
classical	nonclassical
freshness	staleness
alive	dead
immortal	mortal
tempered	untempered
export	import
nonslippery	slippery
insensitiveness	sensitiveness
supportive	unsupportive
employment	unemployment
dysphoria	euphoria
contested	uncontested
occidentalize	orientalize
colonize	decolonize
avoid	confront
leaded	unleaded
lean	rich
legato	staccato
e-mail	snail_mail
rewarding	unrewarding
becomingness	unbecomingness
gabled	hipped
capability	incapability
mined	unmined
nonviolently	violently
fretted	unfretted
anestrus	estrus
immeasurably	measurably
coated	uncoated
Heaven	Hell
disentangle	entangle
hospitably	inhospitably
oiled	unoiled
buttoned	unbuttoned
host	parasite
ceilinged	floored
hospitable	inhospitable
noisy	quiet
slip_off	slip_on
actual	potential
extension	flexion
saddle	unsaddle
acarpelous	carpellate
ribbed	ribless
compatibly	incompatibly
functional_disorder	organic_disorder
serviceable	unserviceable
merited	unmerited
compatible	incompatible
beaked	beakless
insufficient	sufficient
eloquently	ineloquently
liveborn_infant	stillborn_infant
equally	unequally
acceptance	rejection
polished	unpolished
argumentative	unargumentative
nonprehensile	prehensile
sharpness	softness
rhythmical	unrhythmical
articulate	inarticulate
demobilise	mobilise
hypertonicity	hypotonicity
away_game	home_game
female	male
cultivated	uncultivated
alternating_current	direct_current
improperness	properness
file_in	file_out
antitype	type
impatience	patience
elastic	inelastic
egalitarian	elitist
buckle	unbuckle
deflationary_spiral	inflationary_spiral
groomed	ungroomed
noticed	unnoticed
continental	intercontinental
overtime	regulation_time
figuratively	literally
inner	outer
backhand	forehand
naturally	unnaturally
function	malfunction
prophetic	unprophetic
north	south
unwrap	wrap
antemortem	postmortem
taciturn	voluble
rest_day	workday
demilitarise	militarise
insured	uninsured
lowered	raised
gain	loss
convergence	divergence
genuineness	spuriousness
abducent	adducent
made	unmade
instructive	uninstructive
dangerous	safe
official	unofficial
signed	unsigned
intangible	tangible
offstage	onstage
civil_law	international_law
nonvolatile_storage	volatile_storage
multiculturalism	nationalism
lubricated	unlubricated
anamorphism	katamorphism
bearing	nonbearing
pin	unpin
destabilise	stabilize
curve	straight_line
topless	topped
twist	untwist
female_monarch	male_monarch
decisiveness	indecisiveness
attributive	predicative
intentionally	unintentionally
assortative_mating	disassortative_mating
expensiveness	inexpensiveness
mushroom	toadstool
scholarly	unscholarly
forgivably	unforgivably
curtained	curtainless
activeness	inactiveness
amateur	professional
other	same
farness	nearness
disproportion	proportion
intransitively	transitively
defeasible	indefeasible
accrual_basis	cash_basis
expressible	inexpressible
imprudence	prudence
concave_polygon	convex_polygon
intransitive	transitive
augmentation	diminution
earthly	heavenly
inboard	outboard
ambidextrous	left-handed
impurity	purity
shockable	unshockable
bivalve	univalve
clasp	unclasp
facultative	obligate
atheism	theism
immunocompetent	immunodeficient
rural	urban
inspan	outspan
